Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (Â°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2
co2,124-38-9,p-xylene,106-42-3,0.3287,60,0.6713,46.7,C(=O)=O,CC1=CC=C(C=C1)C
co2,124-38-9,p-xylene,106-42-3,0.413,60,0.587,59.8,C(=O)=O,CC1=CC=C(C=C1)C
co2,124-38-9,p-xylene,106-42-3,0.594,60,0.406,73.9,C(=O)=O,CC1=CC=C(C=C1)C
co2,124-38-9,p-xylene,106-42-3,0.6629999999999999,60,0.3370000000000001,82.5,C(=O)=O,CC1=CC=C(C=C1)C
co2,124-38-9,p-xylene,106-42-3,0.7707999999999999,60,0.22920000000000007,88.7,C(=O)=O,CC1=CC=C(C=C1)C
co2,124-38-9,p-xylene,106-42-3,0.8377,60,0.1623,94.7,C(=O)=O,CC1=CC=C(C=C1)C
co2,124-38-9,THF,109-99-9,0.38799999999999996,25,0.6120000000000001,21.37,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.47,25,0.53,26.42,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.588,25,0.41200000000000003,33.83,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.703,25,0.29700000000000004,40.75,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.828,25,0.17200000000000004,48.88,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.941,25,0.05900000000000005,57.25,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.983,25,0.017000000000000015,61.47,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.301,40,0.6990000000000001,20.6,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.428,40,0.5720000000000001,30.84,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.542,40,0.45799999999999996,40.13,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.665,40,0.33499999999999996,50.75,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.7879999999999999,40,0.21200000000000008,61.23,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.8809999999999999,40,0.1190000000000001,69.47,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.9209999999999999,40,0.07900000000000007,74.03,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.938,40,0.062000000000000055,76.29,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.0805,60,0.9195,6.9,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.15810000000000002,60,0.8419,16.0,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.2396,60,0.7604,24.0,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.2904,60,0.7096,27.0,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.36340000000000006,60,0.6365999999999999,33.8,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.4411,60,0.5589,44.1,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.46240000000000003,60,0.5376,45.9,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.5061,60,0.4939,56.0,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.5617,60,0.4383,65.0,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.5921,60,0.40790000000000004,68.5,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.6889,60,0.31110000000000004,71.9,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.7272,60,0.27280000000000004,73.8,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.8111,60,0.18889999999999996,78.5,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.8181,60,0.18189999999999995,81.0,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.8452,60,0.15480000000000005,81.7,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.8576999999999999,60,0.1423000000000001,83.3,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.8743000000000001,60,0.12569999999999992,85.5,C(=O)=O,C1CCOC1
co2,124-38-9,THF,109-99-9,0.8893000000000001,60,0.11069999999999991,89.3,C(=O)=O,C1CCOC1
co2,124-38-9,ethanol,64-17-5,0.049699999999999994,20,0.9503,6.8,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.1315,20,0.8685,16.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.16920000000000002,20,0.8308,21.4,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.24170000000000003,20,0.7583,28.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.3062,20,0.6938,35.4,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.48700000000000004,20,0.5129999999999999,46.2,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.6977,20,0.3023,51.5,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.8070999999999999,20,0.19290000000000007,52.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.192,25,0.808,27.9,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.289,25,0.7110000000000001,38.2,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.364,25,0.636,43.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.488,25,0.512,50.5,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.5870000000000001,25,0.4129999999999999,54.9,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.706,25,0.29400000000000004,57.5,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.8,25,0.19999999999999996,59.0,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.8340000000000001,25,0.16599999999999993,59.5,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.86,25,0.14,59.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.893,25,0.10699999999999998,59.8,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.924,25,0.07599999999999996,60.8,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.9540000000000001,25,0.04599999999999993,62.2,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.985,25,0.015000000000000013,63.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.49229999999999996,30,0.5077,55.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.5987,30,0.4013,60.2,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.7069,30,0.2931,62.6,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.8198000000000001,30,0.18019999999999992,63.8,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.9120999999999999,30,0.08790000000000009,65.8,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.49229999999999996,40,0.5077,65.3,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.5987,40,0.4013,73.4,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.7069,40,0.2931,75.6,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.8198000000000001,40,0.18019999999999992,76.7,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.9120999999999999,40,0.08790000000000009,79.2,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.49229999999999996,50,0.5077,77.2,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.5987,50,0.4013,85.8,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.7069,50,0.2931,89.5,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.8198000000000001,50,0.18019999999999992,91.2,C(=O)=O,CCO
co2,124-38-9,ethanol,64-17-5,0.9120999999999999,50,0.08790000000000009,92.0,C(=O)=O,CCO
co2,124-38-9,dimethyl-carbonate,616-38-6,0.013999999999999999,25,0.986,0.736,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0519,25,0.9480999999999999,2.799,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.1094,25,0.8906000000000001,6.015,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.1573,25,0.8427,8.768,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.225,25,0.775,12.793,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.2877,25,0.7122999999999999,16.698,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.3615,25,0.6385000000000001,21.464,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.40909999999999996,25,0.5909,24.596,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.49420000000000003,25,0.5058,30.753,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.5688,25,0.4312,36.219,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.6701,25,0.32989999999999997,44.587,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.8515999999999999,35,0.1484000000000001,61.6,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.882,35,0.118,64.2,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.914,35,0.08599999999999997,67.5,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.9519,35,0.04810000000000003,71.6,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.9758,35,0.0242,75.2,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0375,45,0.9625,2.77,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.0911,45,0.9089,6.84,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.1328,45,0.8672,10.298,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.1696,45,0.8304,13.335,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.2014,45,0.7986,16.121,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.2349,45,0.7651,18.987,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.2741,45,0.7259,22.465,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.3155,45,0.6845,26.333,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.3763,45,0.6236999999999999,32.084,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.41700000000000004,45,0.583,35.851,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.46259999999999996,45,0.5374000000000001,40.4,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.5138,45,0.48619999999999997,45.459,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-carbonate,616-38-6,0.5698,45,0.4302,51.07,C(=O)=O,COC(=O)OC
co2,124-38-9,dimethyl-acetamide,127-19-5,0.158,40,0.842,18.6,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.225,40,0.775,25.7,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.391,40,0.609,34.8,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.48200000000000004,40,0.518,41.8,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.52,40,0.48,45.5,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.624,40,0.376,57.0,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.7090000000000001,40,0.2909999999999999,64.9,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.807,40,0.19299999999999995,70.8,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.873,40,0.127,73.2,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.9059999999999999,40,0.09400000000000008,75.6,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.9279999999999999,40,0.07200000000000006,77.9,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.9490000000000001,40,0.050999999999999934,80.3,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.9670000000000001,40,0.03299999999999992,82.2,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.158,60,0.842,21.7,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.225,60,0.775,30.5,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.391,60,0.609,45.1,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.48200000000000004,60,0.518,56.5,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.52,60,0.48,61.0,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.624,60,0.376,79.6,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.7090000000000001,60,0.2909999999999999,90.6,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.807,60,0.19299999999999995,99.7,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.873,60,0.127,106.5,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.9059999999999999,60,0.09400000000000008,109.1,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,dimethyl-acetamide,127-19-5,0.9279999999999999,60,0.07200000000000006,110.1,C(=O)=O,CC(=O)N(C)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.184,40,0.8160000000000001,15.8,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.264,40,0.736,21.4,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.365,40,0.635,31.6,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.45799999999999996,40,0.542,41.0,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.607,40,0.393,50.0,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.742,40,0.258,62.6,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.785,40,0.21499999999999997,66.3,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.8640000000000001,40,0.1359999999999999,73.2,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.904,40,0.09599999999999997,75.6,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.9259999999999999,40,0.07400000000000007,75.8,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.972,40,0.028000000000000025,81.7,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.982,40,0.018000000000000016,82.0,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.991,40,0.009000000000000008,82.2,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.184,60,0.8160000000000001,19.4,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.264,60,0.736,27.2,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.365,60,0.635,40.5,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.45799999999999996,60,0.542,52.5,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.607,60,0.393,68.9,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.742,60,0.258,87.5,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.785,60,0.21499999999999997,93.6,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.8640000000000001,60,0.1359999999999999,106.0,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.904,60,0.09599999999999997,111.6,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.9259999999999999,60,0.07400000000000007,113.7,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,diethyl-acetamide,685-91-6,0.9490000000000001,60,0.050999999999999934,114.9,C(=O)=O,CCN(CC)C(=O)C
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.239,40,0.761,17.2,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.34600000000000003,40,0.6539999999999999,26.2,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.415,40,0.585,34.0,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.43200000000000005,40,0.568,36.9,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.5489999999999999,40,0.45100000000000007,51.8,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.643,40,0.357,59.8,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.755,40,0.245,72.4,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.8340000000000001,40,0.16599999999999993,79.6,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.897,40,0.10299999999999998,81.4,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.925,40,0.07499999999999996,83.5,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.96,40,0.040000000000000036,85.0,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.98,40,0.020000000000000018,83.7,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.239,60,0.761,22.4,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.34600000000000003,60,0.6539999999999999,35.5,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.415,60,0.585,44.8,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.43200000000000005,60,0.568,48.5,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.5489999999999999,60,0.45100000000000007,70.9,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.643,60,0.357,84.1,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.755,60,0.245,104.5,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.8340000000000001,60,0.16599999999999993,120.4,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-pyrrolidinone,2687-91-4,0.897,60,0.10299999999999998,125.7,C(=O)=O,CCN1CCCC1=O
co2,124-38-9,ethyl-acetate,141-78-6,0.1336,50,0.8664000000000001,8.5,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.4082,50,0.5918,27.2,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.5078,50,0.49219999999999997,36.7,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.5788,50,0.4212,44.5,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.6664,50,0.3336,53.6,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.7211,50,0.27890000000000004,59.6,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.7601,50,0.2399,64.8,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.1211,60,0.8789,9.3,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.3164,60,0.6836,23.6,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.375,60,0.625,29.3,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.4916,60,0.5084,40.5,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.6936,60,0.3064,64.7,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.7726000000000001,60,0.22739999999999994,76.0,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.8306999999999999,60,0.16930000000000012,84.7,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.8946999999999999,60,0.10530000000000006,94.4,C(=O)=O,CCOC(=O)C
co2,124-38-9,ethyl-acetate,141-78-6,0.9176000000000001,60,0.08239999999999992,97.3,C(=O)=O,CCOC(=O)C
co2,124-38-9,dimethyl-ether,115-10-6,0.067,20,0.933,7.24,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.135,20,0.865,9.65,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.301,20,0.6990000000000001,16.07,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.48200000000000004,20,0.518,24.13,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.588,20,0.41200000000000003,29.65,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.748,20,0.252,39.3,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.826,20,0.17400000000000004,44.82,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.9390000000000001,20,0.06099999999999994,53.23,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.04,30,0.96,8.27,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.163,30,0.837,13.1,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.33899999999999997,30,0.661,21.37,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.516,30,0.484,31.03,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.674,30,0.32599999999999996,42.06,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.805,30,0.19499999999999995,52.75,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.8859999999999999,30,0.1140000000000001,59.98,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.075,40,0.925,12.41,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.191,40,0.8089999999999999,18.34,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.353,40,0.647,27.58,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.49200000000000005,40,0.508,37.23,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.624,40,0.376,46.3,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.769,40,0.23099999999999998,58.36,C(=O)=O,COC
co2,124-38-9,dimethyl-ether,115-10-6,0.8109999999999999,40,0.18900000000000006,63.53,C(=O)=O,COC
co2,124-38-9,benzene,71-43-2,0.51,20,0.49,34.3,C(=O)=O,C1=CC=CC=C1
co2,124-38-9,benzene,71-43-2,0.602,20,0.398,38.9,C(=O)=O,C1=CC=CC=C1
co2,124-38-9,benzene,71-43-2,0.71,20,0.29000000000000004,43.1,C(=O)=O,C1=CC=CC=C1
co2,124-38-9,benzene,71-43-2,0.8029999999999999,20,0.19700000000000006,46.1,C(=O)=O,C1=CC=CC=C1
co2,124-38-9,benzene,71-43-2,0.9079999999999999,20,0.09200000000000008,49.8,C(=O)=O,C1=CC=CC=C1
co2,124-38-9,benzene,71-43-2,0.51,25,0.49,38.3,C(=O)=O,C1=CC=CC=C1
co2,124-38-9,benzene,71-43-2,0.602,25,0.398,42.9,C(=O)=O,C1=CC=CC=C1
