Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (Â°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8978,40,0.10219999999999996,60.2,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9567,40,0.043300000000000005,70.6,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.341,50,0.659,10.8,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.5221,50,0.4779,20.9,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.6254,50,0.37460000000000004,30.8,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7169,50,0.2831,40.2,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7857,50,0.21430000000000005,50.6,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8439,50,0.15610000000000002,60.6,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9005,50,0.09950000000000003,70.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9437000000000001,50,0.056299999999999906,80.5,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.2958,60,0.7041999999999999,11.2,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.4586,60,0.5414,20.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.5922,60,0.40780000000000005,31.0,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.6657,60,0.33430000000000004,40.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7343000000000001,60,0.26569999999999994,50.5,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.7948000000000001,60,0.20519999999999994,60.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8454999999999999,60,0.15450000000000008,70.7,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.8935,60,0.10650000000000004,80.8,C(=O)=O,COCCOC
co2,124-38-9,1-2-dimethoxyethane,110-71-4,0.9833,60,0.016700000000000048,99.0,C(=O)=O,COCCOC
co2,124-38-9,2-methoxyethanol,109-86-4,0.034,25,0.966,3.291,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.066,25,0.9339999999999999,6.339,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.107,25,0.893,10.264,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.15,25,0.85,14.368,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.185,25,0.815,17.709,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.237,25,0.763,22.632,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.281,25,0.719,26.89,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.3284,25,0.6716,31.415,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.3754,25,0.6246,35.913,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.42560000000000003,25,0.5744,40.717,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.022000000000000002,35,0.978,2.725,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.046,35,0.954,5.713,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.079,35,0.921,9.762,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.106,35,0.894,13.158,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.14300000000000002,35,0.857,17.729,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.17600000000000002,35,0.824,21.641,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.215,35,0.785,26.625,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.2494,35,0.7505999999999999,30.911,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.2843,35,0.7157,35.236,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.318,35,0.6819999999999999,39.405,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.35840000000000005,35,0.6416,44.413,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.3874,35,0.6126,48.009,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.4257,35,0.5743,52.753,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.008199999999999999,45,0.9918,1.253,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.031400000000000004,45,0.9686,4.8,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.0616,45,0.9384,9.422,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.0909,45,0.9091,13.905,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.1127,45,0.8873,17.236,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.1308,45,0.8692,20.005,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.1685,45,0.8315,25.772,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.20440000000000003,45,0.7956,31.264,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.2339,45,0.7661,35.783,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.2635,45,0.7364999999999999,40.316,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.3003,45,0.6997,45.937,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.33020000000000005,45,0.6698,50.512,C(=O)=O,COCCO
co2,124-38-9,2-methoxyethanol,109-86-4,0.35479999999999995,45,0.6452,54.271,C(=O)=O,COCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.0403,25,0.9597,3.375,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1073,25,0.8927,8.987,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.16140000000000002,25,0.8386,13.522,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2151,25,0.7848999999999999,18.018,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2615,25,0.7384999999999999,21.903,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2919,25,0.7081,24.451,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.32549999999999996,25,0.6745000000000001,27.269,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.37079999999999996,25,0.6292,31.065,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.4236,25,0.5764,35.484,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.47509999999999997,25,0.5249,39.798,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.0253,35,0.9747,2.671,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.0508,35,0.9492,5.349,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.08810000000000001,35,0.9118999999999999,9.28,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1249,35,0.8751,13.165,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1635,35,0.8365,17.226,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2007,35,0.7993,21.147,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2391,35,0.7609,25.19,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2772,35,0.7228,29.203,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.32020000000000004,35,0.6798,33.734,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.35969999999999996,35,0.6403000000000001,37.898,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3923,35,0.6077,41.335,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.4351,35,0.5649,45.842,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.48340000000000005,35,0.5166,50.933,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.016200000000000003,45,0.9838,1.985,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.0398,45,0.9601999999999999,4.873,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.0779,45,0.9221,9.539,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1124,45,0.8876,13.764,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1467,45,0.8533,17.962,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.1716,45,0.8284,21.007,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2113,45,0.7887,25.87,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2525,45,0.7475,30.922,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.2793,45,0.7207,34.198,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3175,45,0.6825,38.874,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.3446,45,0.6554,42.196,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.37979999999999997,45,0.6202000000000001,46.508,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.4171,45,0.5829,51.077,C(=O)=O,CCOCCO
co2,124-38-9,2-ethoxyethanol,110-80-5,0.4545,45,0.5455,55.651,C(=O)=O,CCOCCO
co2,124-38-9,4-formylmorpholine,4394-85-8,0.00705,25,0.99295,0.455,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.0524,25,0.9476,3.79,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.145,25,0.855,11.2,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.369,25,0.631,29.5,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.72,25,0.28,59.06,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.8029999999999999,25,0.19700000000000006,61.26,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.8540000000000001,25,0.1459999999999999,62.16,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.899,25,0.10099999999999998,62.67,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.91,25,0.08999999999999997,62.98,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.941,25,0.05900000000000005,63.59,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.958,25,0.04200000000000004,63.78,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.971,25,0.029000000000000026,64.1,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.00299,40,0.99701,0.264,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.00422,40,0.99578,0.382,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.0393,40,0.9607,3.34,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.136,40,0.864,13.2,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.294,40,0.706,32.4,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.504,40,0.496,55.3,C(=O)=O,C1COCCN1C=O
co2,124-38-9,4-formylmorpholine,4394-85-8,0.62,40,0.38,70.9,C(=O)=O,C1COCCN1C=O
co2,124-38-9,gamma-butyrolactone,96-48-0,0.24600000000000002,20,0.754,19.9,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.261,20,0.739,21.1,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.27899999999999997,20,0.7210000000000001,22.4,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.318,20,0.6819999999999999,25.8,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.474,20,0.526,37.9,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.5,20,0.5,40.0,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.619,20,0.381,47.0,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.774,20,0.22599999999999998,53.1,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.79,20,0.20999999999999996,53.7,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.23800000000000002,30,0.762,23.8,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.259,30,0.741,25.8,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.27899999999999997,30,0.7210000000000001,27.6,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.318,30,0.6819999999999999,31.7,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.461,30,0.5389999999999999,46.1,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.493,30,0.507,49.4,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.61,30,0.39,59.0,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.7490000000000001,30,0.2509999999999999,66.7,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.767,30,0.23299999999999998,67.6,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.233,40,0.767,27.8,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.254,40,0.746,30.5,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.276,40,0.724,33.2,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.318,40,0.6819999999999999,38.4,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.447,40,0.5529999999999999,54.9,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.485,40,0.515,59.3,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.603,40,0.397,72.8,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.6990000000000001,40,0.30099999999999993,82.0,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,gamma-butyrolactone,96-48-0,0.7170000000000001,40,0.2829999999999999,82.8,C(=O)=O,C1CC(=O)OC1
co2,124-38-9,1-4-dioxane,123-91-1,0.151,25,0.849,8.2,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.231,25,0.769,12.4,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.29600000000000004,25,0.704,16.1,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.359,25,0.641,20.0,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.515,25,0.485,30.0,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.6509999999999999,25,0.3490000000000001,37.7,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.705,25,0.29500000000000004,40.2,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.75,25,0.25,44.4,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.857,25,0.14300000000000002,49.4,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.902,25,0.09799999999999998,52.1,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.0645,30,0.9355,4.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.1291,30,0.8709,10.2,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.1539,30,0.8461,10.5,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.19079999999999997,30,0.8092,11.2,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.20980000000000001,30,0.7902,12.2,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.22940000000000002,30,0.7706,13.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.2571,30,0.7429,16.6,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.36920000000000003,30,0.6308,23.6,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.4758,30,0.5242,29.5,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.5765,30,0.4235,35.9,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.6753,30,0.3247,43.0,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.685,30,0.31499999999999995,45.2,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.7334,30,0.26659999999999995,47.6,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.767,30,0.23299999999999998,50.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.7835,30,0.21650000000000003,51.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.8051999999999999,30,0.19480000000000008,53.6,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.8338,30,0.16620000000000001,56.1,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.8687,30,0.13129999999999997,59.1,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.0703,40,0.9297,5.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.0886,40,0.9114,9.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.1195,40,0.8805000000000001,11.0,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.1322,40,0.8678,13.0,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.25730000000000003,40,0.7426999999999999,18.6,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.3382,40,0.6617999999999999,23.4,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.39299999999999996,40,0.607,28.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.4826,40,0.5174000000000001,33.9,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.5395,40,0.4605,39.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.6056,40,0.3944,44.4,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.6668000000000001,40,0.33319999999999994,49.7,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.7304999999999999,40,0.2695000000000001,55.0,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.7631,40,0.2369,58.5,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.8123999999999999,40,0.1876000000000001,62.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.8384999999999999,40,0.1615000000000001,64.7,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.8729,40,0.1271,66.2,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.8911,40,0.1089,69.3,C(=O)=O,C1COCCO1
co2,124-38-9,1-4-dioxane,123-91-1,0.9117000000000001,40,0.08829999999999993,71.4,C(=O)=O,C1COCCO1
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.1,40,0.9,7.83,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.162,40,0.838,14.6,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.228,40,0.772,21.08,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.278,40,0.722,27.82,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.38799999999999996,40,0.6120000000000001,34.3,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.48200000000000004,40,0.518,40.97,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.588,40,0.41200000000000003,50.76,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.662,40,0.33799999999999997,62.09,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.7390000000000001,40,0.2609999999999999,78.77,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.8170000000000001,40,0.18299999999999994,87.94,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.051,60,0.949,4.43,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.091,60,0.909,8.0,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.128,60,0.872,11.55,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.21899999999999997,60,0.781,21.52,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.27399999999999997,60,0.726,26.82,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.318,60,0.6819999999999999,32.02,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.385,60,0.615,41.43,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.441,60,0.5589999999999999,49.53,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.507,60,0.493,57.34,C(=O)=O,COCCOCCOCCO
co2,124-38-9,2-2-(2-methoxyethoxy)ethoxyethanol,112-35-6,0.531,60,0.469,70.04,C(=O)=O,COCCOCCOCCO
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.0621,30,0.9379,2.16734,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.12029999999999999,30,0.8797,4.07935,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.17550000000000002,30,0.8245,6.07139,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.0576,45,0.9424,2.58277,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.1125,45,0.8875,4.88083,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.165,45,0.835,7.27007,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
