Component 1,CAS-RN 1,Component 2,CAS-RN 2,Liquid Fraction 1 (mol/mol),Temperature (Â°C),Liquid Fraction 2 (mol/mol),Pressure EXP (bar),SMILES 1,SMILES 2
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.054000000000000006,60,0.946,2.96882,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.1057,60,0.8943,5.66204,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,7-(2-methoxyethoxy)-2-5-9-12-tetraoxatridecane,14002-61-0,0.1558,60,0.8442000000000001,8.44443,C(=O)=O,C(OCC(OCCOC)COCCOC)COC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.157,25,0.843,4.05,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.272,25,0.728,6.14,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.36,25,0.64,9.02,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.43,25,0.5700000000000001,12.03,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.484,25,0.516,14.0,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.509,25,0.491,15.03,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.586,25,0.41400000000000003,20.0,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.6409999999999999,25,0.3590000000000001,23.07,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.16,40,0.84,3.92,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.276,40,0.724,5.88,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.365,40,0.635,10.85,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.433,40,0.567,12.88,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,PEG-siloxane-1,27306-78-1,0.489,40,0.511,15.95,C(=O)=O,[Si](C)(C)(C)O[Si](C)(O[Si](C)(C)C)CCCOCCOCCOCCOC
co2,124-38-9,diethyl-succinate,123-25-1,0.0292,26,0.9708,1.784,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.0424,26,0.9576,2.584,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.0529,26,0.9471,3.227,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.0796,26,0.9204,4.851,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.0858,26,0.9142,5.229,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.1045,26,0.8955,6.367,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.11869999999999999,26,0.8813,7.233,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.1567,26,0.8432999999999999,9.547,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.218,26,0.782,14.085,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.280985361,26,0.7190146390000001,17.121,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.33967373500000003,26,0.6603262649999999,21.197,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.37994813899999996,26,0.6200518610000001,23.151,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.448598438,26,0.551401562,27.334,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.490776603,26,0.509223397,29.904,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.5382557609999999,26,0.46174423900000006,32.797,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.587901267,26,0.412098733,35.822,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.633804897,26,0.366195103,39.619,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.679216175,26,0.320783825,42.986,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.020099999999999996,40,0.9799,1.547,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.0329,40,0.9671,2.544,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.0587,40,0.9413,4.539,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.06559999999999999,40,0.9344,5.074,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.0863,40,0.9137,7.672,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.1144,40,0.8855999999999999,8.851,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.1609,40,0.8391,12.448,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.2047,40,0.7953,15.831,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.2311,40,0.7689,17.878,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.2642,40,0.7358,20.433,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.30579999999999996,40,0.6942,23.651,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.3421,40,0.6578999999999999,27.457,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.4175,40,0.5825,32.295,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.4826,40,0.5174000000000001,37.326,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.5353,40,0.4647,42.401,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.6156,40,0.38439999999999996,47.611,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.6918000000000001,40,0.3081999999999999,54.505,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,diethyl-succinate,123-25-1,0.7376999999999999,40,0.2623000000000001,58.058,C(=O)=O,CCOC(=O)CCC(=O)OCC
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.024300000000000002,26,0.9757,0.891,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0383,26,0.9617,1.406,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0487,26,0.9513,1.887,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0613,26,0.9387,2.249,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0781,26,0.9218999999999999,2.865,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.1149,26,0.8851,4.519,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.16469999999999999,26,0.8353,6.043,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.1953,26,0.8047,7.466,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.2327,26,0.7673,8.538,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.25329999999999997,26,0.7467,9.292,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.29410000000000003,26,0.7059,11.192,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3716,26,0.6284000000000001,13.634,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.4275,26,0.5725,16.085,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.46380000000000005,26,0.5362,17.017,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.5324,26,0.4676,19.535,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.596,26,0.404,21.869,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.6439,26,0.35609999999999997,24.423,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.7288,26,0.2712,27.742,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0134,40,0.9866,0.5833,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0301,40,0.9699,1.514,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0407,40,0.9593,1.876,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0529,40,0.9471,2.614,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0677,40,0.9323,2.957,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0862,40,0.9138,3.766,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.0946,40,0.9054,4.431,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.1479,40,0.8521,6.462,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.19149999999999998,40,0.8085,8.561,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.26239999999999997,40,0.7376,11.457,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3283,40,0.6717,14.935,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.3787,40,0.6213,16.538,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.4157,40,0.5843,18.152,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.4877,40,0.5123,21.297,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.5617,40,0.4383,24.527,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.6339,40,0.3661,27.678,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.7084999999999999,40,0.2915000000000001,31.335,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,octamethyl-cyclotetrasiloxane,556-67-2,0.7746,40,0.22540000000000004,34.822,C(=O)=O,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C
co2,124-38-9,NMP,872-50-4,0.106,0,0.894,4.1,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.141,0,0.859,5.4,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.161,0,0.839,6.3,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.174,0,0.8260000000000001,6.6,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.21100000000000002,0,0.7889999999999999,8.7,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.223,0,0.777,8.5,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.321,0,0.679,12.3,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.45299999999999996,0,0.547,17.6,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.0816,15,0.9184,4.6,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.12,15,0.88,6.2,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.131,15,0.869,7.1,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.138,15,0.862,8.0,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.163,15,0.837,9.3,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.17600000000000002,15,0.824,9.8,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.257,15,0.743,13.6,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.364,15,0.636,19.8,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.376,15,0.624,20.4,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.46,15,0.54,25.7,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.0864161,25,0.9135839,6.2,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.1680611,25,0.8319389,11.9,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.23464659999999998,25,0.7653534,16.6,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.3311641,25,0.6688358999999999,24.6,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.4634839,25,0.5365161,35.2,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.0707,40,0.9293,6.58,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.08199999999999999,40,0.918,7.18,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.08960000000000001,40,0.9104,8.89,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.1039,40,0.8961,9.55,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.10949999999999999,40,0.8905000000000001,10.12,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.11810000000000001,40,0.8819,11.21,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.14679999999999999,40,0.8532,13.62,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.17120000000000002,40,0.8288,15.97,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.1918,40,0.8082,17.96,C(=O)=O,CN1CCCC1=O
co2,124-38-9,NMP,872-50-4,0.2159,40,0.7841,20.31,C(=O)=O,CN1CCCC1=O
co2,124-38-9,methanol,67-56-1,0.0771,0,0.9229,6.67,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.1689,0,0.8311,13.637,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.2784,0,0.7216,20.187,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.40549999999999997,0,0.5945,27.543,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.5203,0,0.4797,30.287,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.9204000000000001,0,0.0795999999999999,33.45,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.0291,25,0.9709,5.08,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.0662,25,0.9338,10.91,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.11869999999999999,25,0.8813,16.66,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.1604,25,0.8396,22.29,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.20879999999999999,25,0.7912,28.38,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.2721,25,0.7279,34.31,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.3494,25,0.6506000000000001,40.19,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.4496,25,0.5504,46.81,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.5623,25,0.4377,52.38,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.6579999999999999,25,0.3420000000000001,55.47,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.7494,25,0.25060000000000004,57.34,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.0526,40,0.9474,10.3,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.1045,40,0.8955,19.2,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.17800000000000002,40,0.822,31.8,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.2593,40,0.7407,45.0,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.31010000000000004,40,0.6899,51.8,C(=O)=O,CO
co2,124-38-9,methanol,67-56-1,0.38,40,0.62,61.5,C(=O)=O,CO
co2,124-38-9,sulfolane,126-33-0,0.0345,25,0.9655,2.77,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.16699999999999998,25,0.833,14.0,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.31,25,0.69,28.3,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.419,25,0.581,42.6,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.524,25,0.476,58.7,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.5589999999999999,25,0.44100000000000006,63.9,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.0113339,40,0.9886661,1.218,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.0186208,40,0.9813792,2.008,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.0299688,40,0.9700312,3.249,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.0490891,40,0.9509109,5.26,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.0647664,40,0.9352336,7.329,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.075571,40,0.924429,8.551,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.10337,40,0.89663,11.696,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.12227460000000001,40,0.8777254,13.835,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.1426478,40,0.8573522,16.441,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.0201842,50,0.9798158,4.08,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.0394774,50,0.9605226,7.11,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.053747100000000006,50,0.9462529,8.69,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.08784090000000001,50,0.9121591,13.85,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.1092108,50,0.8907892,17.28,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,sulfolane,126-33-0,0.1296022,50,0.8703978,20.72,C(=O)=O,C1CCS(=O)(=O)C1
co2,124-38-9,propylene-carbonate,108-32-7,0.127,0,0.873,6.485,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.165,0,0.835,8.613,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.175,0,0.825,9.322,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.228,0,0.772,11.652,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.284,0,0.716,14.996,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.355,0,0.645,17.732,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.37200000000000005,0,0.6279999999999999,19.353,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.42700000000000005,0,0.573,21.988,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.485,0,0.515,25.331,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.601,0,0.399,29.992,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.6409999999999999,0,0.3590000000000001,30.904,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.643,0,0.357,30.803,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0392,25,0.9608,2.735,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0692,25,0.9308,5.186,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.09029999999999999,25,0.9097,6.901,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.1131,25,0.8869,8.823,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.1284,25,0.8716,10.194,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.1476,25,0.8524,11.885,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0128,40,0.9872,1.15,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0233,40,0.9767,2.16,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0344,40,0.9656,3.22,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0451,40,0.9549,4.28,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0542,40,0.9458,5.19,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0641,40,0.9359,6.16,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.0745,40,0.9255,7.22,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.08460000000000001,40,0.9154,8.26,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.09369999999999999,40,0.9063,9.2,C(=O)=O,CC1COC(=O)O1
co2,124-38-9,propylene-carbonate,108-32-7,0.1023,40,0.8976999999999999,10.21,C(=O)=O,CC1COC(=O)O1
